Order_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Sales,Month,Quarter
2016-09-03,Second Class,Corporate,New York City,New York,East,Office Supplies,Storage,120.33,9,3
2018-08-31,Second Class,Consumer,Fayetteville,North Carolina,South,Office Supplies,Paper,229.544,8,3
2018-03-23,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Storage,143.728,3,1
2018-05-18,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,36.048,5,2
2018-11-17,First Class,Consumer,Everett,Massachusetts,East,Office Supplies,Art,50.94,11,4
2018-04-08,Standard Class,Corporate,Roswell,Georgia,South,Furniture,Furnishings,56.28,4,2
2017-11-28,Standard Class,Corporate,Palm Coast,Florida,South,Office Supplies,Binders,7.434,11,4
2017-06-02,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,64.784,6,2
2018-12-17,Standard Class,Home Office,Columbus,Indiana,Central,Office Supplies,Paper,28.16,12,4
2017-03-19,Second Class,Consumer,Oceanside,New York,East,Furniture,Furnishings,14.98,3,1
2017-03-19,Second Class,Consumer,Oceanside,New York,East,Furniture,Furnishings,20.32,3,1
2018-08-20,Same Day,Corporate,Franklin,Massachusetts,East,Office Supplies,Storage,40.29,8,3
2018-07-25,Standard Class,Consumer,Sioux Falls,South Dakota,Central,Office Supplies,Labels,20.23,7,3
2017-08-15,Second Class,Consumer,Fayetteville,North Carolina,South,Furniture,Chairs,225.296,8,3
2018-05-19,Standard Class,Consumer,Atlanta,Georgia,South,Technology,Accessories,67.8,5,2
2018-05-19,Standard Class,Consumer,Atlanta,Georgia,South,Technology,Phones,377.97,5,2
2018-05-19,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,286.93,5,2
2018-08-12,Standard Class,Consumer,Orlando,Florida,South,Office Supplies,Paper,20.736,8,3
2018-08-13,Same Day,Consumer,San Francisco,California,West,Office Supplies,Storage,31.44,8,3
2018-08-13,Same Day,Consumer,San Francisco,California,West,Office Supplies,Appliances,83.79,8,3
2018-08-13,Same Day,Consumer,San Francisco,California,West,Office Supplies,Art,59.52,8,3
2018-08-13,Same Day,Consumer,San Francisco,California,West,Office Supplies,Supplies,31.92,8,3
2017-11-10,Second Class,Consumer,Toledo,Ohio,East,Office Supplies,Supplies,14.72,11,4
2017-11-10,Second Class,Consumer,Toledo,Ohio,East,Office Supplies,Storage,38.976,11,4
2018-06-12,Standard Class,Consumer,Saint Petersburg,Florida,South,Furniture,Furnishings,17.088,6,2
2015-03-22,Standard Class,Corporate,Tucson,Arizona,West,Office Supplies,Paper,74.352,3,1
2015-03-22,Standard Class,Corporate,Tucson,Arizona,West,Furniture,Chairs,314.352,3,1
2018-06-15,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Art,4.26,6,2
2018-12-29,First Class,Consumer,New York City,New York,East,Office Supplies,Fasteners,6.03,12,4
2017-01-21,Second Class,Consumer,San Diego,California,West,Furniture,Chairs,153.568,1,1
2017-01-15,Standard Class,Home Office,Westfield,New Jersey,East,Office Supplies,Envelopes,52.34,1,1
2017-01-15,Standard Class,Home Office,Westfield,New Jersey,East,Office Supplies,Art,4.66,1,1
2017-01-15,Standard Class,Home Office,Westfield,New Jersey,East,Technology,Accessories,254.97,1,1
2017-09-19,Second Class,Home Office,Orange,New Jersey,East,Office Supplies,Binders,25.44,9,3
2017-09-19,Second Class,Home Office,Orange,New Jersey,East,Office Supplies,Supplies,27.93,9,3
2015-02-21,Standard Class,Consumer,Woodstock,Illinois,Central,Office Supplies,Binders,8.85,2,1
2017-11-11,Second Class,Consumer,San Francisco,California,West,Furniture,Furnishings,6.96,11,4
2017-01-30,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Binders,17.456,1,1
2017-10-18,Standard Class,Consumer,Tempe,Arizona,West,Furniture,Chairs,307.92,10,4
2018-12-18,First Class,Consumer,Los Angeles,California,West,Office Supplies,Art,6.63,12,4
2018-12-18,First Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,12.96,12,4
2018-12-18,First Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,32.4,12,4
2018-11-02,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,23.85,11,4
2015-04-29,Second Class,Consumer,Lake Charles,Louisiana,South,Furniture,Chairs,51.96,4,2
2015-04-29,Second Class,Consumer,Lake Charles,Louisiana,South,Office Supplies,Binders,17.94,4,2
2018-10-23,Standard Class,Corporate,Rochester,New York,East,Office Supplies,Paper,11.56,10,4
2018-10-23,Standard Class,Corporate,Rochester,New York,East,Office Supplies,Paper,26.4,10,4
2018-10-23,Standard Class,Corporate,Rochester,New York,East,Furniture,Furnishings,69.08,10,4
2018-10-23,Standard Class,Corporate,Rochester,New York,East,Technology,Phones,35.88,10,4
2015-03-30,Standard Class,Consumer,Long Beach,New York,East,Office Supplies,Art,49.65,3,1
2016-04-26,Standard Class,Consumer,Houston,Texas,Central,Furniture,Chairs,408.422,4,2
2016-09-12,Standard Class,Consumer,New York City,New York,East,Technology,Copiers,479.984,9,3
2016-09-12,Standard Class,Consumer,New York City,New York,East,Office Supplies,Labels,12.6,9,3
2018-09-11,Standard Class,Home Office,Columbus,Georgia,South,Office Supplies,Paper,184.66,9,3
2017-06-12,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,23.12,6,2
2017-06-27,Standard Class,Corporate,Highland Park,Illinois,Central,Office Supplies,Paper,37.464,6,2
2015-09-26,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,310.12,9,3
2018-11-03,Standard Class,Consumer,Eagan,Minnesota,Central,Office Supplies,Paper,8.56,11,4
2018-11-03,Standard Class,Consumer,Eagan,Minnesota,Central,Office Supplies,Storage,52.4,11,4
2018-11-03,Standard Class,Consumer,Eagan,Minnesota,Central,Office Supplies,Labels,14.94,11,4
2018-02-19,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,11.22,2,1
2016-11-05,Standard Class,Consumer,Coral Springs,Florida,South,Office Supplies,Appliances,387.136,11,4
2015-06-16,Standard Class,Consumer,Hempstead,New York,East,Office Supplies,Envelopes,41.4,6,2
2015-06-16,Standard Class,Consumer,Hempstead,New York,East,Office Supplies,Art,35.0,6,2
2015-06-16,Standard Class,Consumer,Hempstead,New York,East,Office Supplies,Binders,39.552,6,2
2016-10-12,Second Class,Consumer,Noblesville,Indiana,Central,Technology,Phones,135.72,10,4
2016-10-12,Second Class,Consumer,Noblesville,Indiana,Central,Office Supplies,Binders,12.56,10,4
2016-10-12,Second Class,Consumer,Noblesville,Indiana,Central,Technology,Phones,263.96,10,4
2018-08-27,First Class,Consumer,Dallas,Texas,Central,Office Supplies,Art,5.952,8,3
2017-11-23,Same Day,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,15.8,11,4
2017-11-23,Same Day,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,14.368,11,4
2017-11-23,Same Day,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,70.448,11,4
2018-01-30,Same Day,Consumer,San Francisco,California,West,Office Supplies,Storage,129.3,1,1
2016-11-30,Second Class,Home Office,Austin,Texas,Central,Office Supplies,Binders,3.882,11,4
2015-06-28,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Fasteners,6.08,6,2
2015-09-02,First Class,Consumer,Watertown,New York,East,Office Supplies,Appliances,19.9,9,3
2015-09-02,First Class,Consumer,Watertown,New York,East,Furniture,Furnishings,70.71,9,3
2018-07-10,Second Class,Consumer,Columbus,Georgia,South,Furniture,Furnishings,18.84,7,3
2018-06-04,Standard Class,Consumer,Apple Valley,Minnesota,Central,Office Supplies,Art,8.64,6,2
2018-11-18,Standard Class,Home Office,Saginaw,Michigan,Central,Furniture,Furnishings,19.76,11,4
2016-08-08,Same Day,Consumer,San Francisco,California,West,Office Supplies,Binders,6.608,8,3
2016-08-08,Same Day,Consumer,San Francisco,California,West,Office Supplies,Binders,7.28,8,3
2016-08-08,Same Day,Consumer,San Francisco,California,West,Furniture,Chairs,144.784,8,3
2017-12-06,Standard Class,Consumer,Seattle,Washington,West,Technology,Phones,156.792,12,4
2017-12-06,Standard Class,Consumer,Seattle,Washington,West,Technology,Phones,431.976,12,4
2017-12-06,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Envelopes,35.89,12,4
2017-12-06,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,47.208,12,4
2017-12-06,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,248.08,12,4
2017-12-06,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,189.7,12,4
2017-12-06,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,59.808,12,4
2018-03-25,Standard Class,Corporate,Milwaukee,Wisconsin,Central,Furniture,Chairs,90.99,3,1
2018-03-25,Standard Class,Corporate,Milwaukee,Wisconsin,Central,Furniture,Chairs,368.97,3,1
2018-11-19,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,305.01,11,4
2018-11-19,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,18.7,11,4
2017-11-04,First Class,Consumer,San Francisco,California,West,Furniture,Furnishings,38.29,11,4
2018-12-14,Standard Class,Home Office,San Diego,California,West,Furniture,Furnishings,26.25,12,4
2018-12-14,Standard Class,Home Office,San Diego,California,West,Office Supplies,Binders,64.96,12,4
2018-12-14,Standard Class,Home Office,San Diego,California,West,Office Supplies,Envelopes,43.7,12,4
2018-11-12,Same Day,Home Office,Glendale,Arizona,West,Technology,Accessories,41.6,11,4
2018-11-12,Same Day,Home Office,Glendale,Arizona,West,Office Supplies,Paper,23.12,11,4
2018-11-12,Same Day,Home Office,Glendale,Arizona,West,Furniture,Chairs,113.888,11,4
2018-11-12,Same Day,Home Office,Glendale,Arizona,West,Furniture,Furnishings,113.568,11,4
2018-11-12,Same Day,Home Office,Glendale,Arizona,West,Technology,Phones,7.92,11,4
2017-08-18,Standard Class,Corporate,New York City,New York,East,Technology,Phones,39.99,8,3
2018-06-27,Standard Class,Home Office,Watertown,New York,East,Furniture,Chairs,191.646,6,2
2018-05-04,Standard Class,Consumer,Springfield,Ohio,East,Office Supplies,Binders,2.313,5,2
2016-12-24,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,19.936,12,4
2016-12-24,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,45.92,12,4
2018-04-26,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Paper,20.34,4,2
2018-04-26,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Labels,39.28,4,2
2018-12-16,Second Class,Corporate,Oceanside,California,West,Furniture,Chairs,81.568,12,4
2018-12-16,Second Class,Corporate,Oceanside,California,West,Furniture,Chairs,97.184,12,4
2018-12-16,Second Class,Corporate,Oceanside,California,West,Office Supplies,Binders,24.32,12,4
2018-12-16,Second Class,Corporate,Oceanside,California,West,Furniture,Furnishings,18.96,12,4
2015-12-27,Standard Class,Consumer,Skokie,Illinois,Central,Furniture,Furnishings,32.952,12,4
2015-12-27,Standard Class,Consumer,Skokie,Illinois,Central,Office Supplies,Storage,30.016,12,4
2018-11-06,Second Class,Consumer,Fayetteville,North Carolina,South,Office Supplies,Appliances,499.584,11,4
2018-11-06,Second Class,Consumer,Fayetteville,North Carolina,South,Office Supplies,Paper,31.104,11,4
2018-11-06,Second Class,Consumer,Fayetteville,North Carolina,South,Office Supplies,Binders,13.272,11,4
2018-11-06,Second Class,Consumer,Fayetteville,North Carolina,South,Furniture,Furnishings,28.272,11,4
2018-11-06,Second Class,Consumer,Fayetteville,North Carolina,South,Office Supplies,Storage,259.136,11,4
2018-12-16,Standard Class,Consumer,Tulsa,Oklahoma,Central,Office Supplies,Binders,10.8,12,4
2016-05-07,Standard Class,Consumer,Allen,Texas,Central,Furniture,Tables,244.006,5,2
2016-05-07,Standard Class,Consumer,Allen,Texas,Central,Office Supplies,Paper,15.936,5,2
2018-12-04,Same Day,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,188.552,12,4
2018-10-03,Second Class,Consumer,Rochester,New York,East,Office Supplies,Storage,22.58,10,4
2016-06-12,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,20.736,6,2
2016-06-12,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,43.296,6,2
2015-07-12,Standard Class,Consumer,Seattle,Washington,West,Furniture,Chairs,123.136,7,3
2015-07-12,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,11.264,7,3
2015-12-06,Second Class,Consumer,Springfield,Oregon,West,Office Supplies,Storage,53.424,12,4
2015-12-06,Second Class,Consumer,Springfield,Oregon,West,Furniture,Tables,275.49,12,4
2017-05-25,Standard Class,Home Office,Columbus,Georgia,South,Furniture,Furnishings,24.96,5,2
2017-05-25,Standard Class,Home Office,Columbus,Georgia,South,Office Supplies,Paper,19.36,5,2
2017-02-21,Second Class,Corporate,Los Angeles,California,West,Technology,Accessories,12.99,2,1
2017-02-21,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,18.56,2,1
2017-02-21,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,449.15,2,1
2017-02-21,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,31.248,2,1
2017-10-02,Standard Class,Corporate,New York City,New York,East,Office Supplies,Appliances,61.44,10,4
2017-09-09,Second Class,Consumer,Stockton,California,West,Office Supplies,Binders,55.36,9,3
2015-07-14,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,55.92,7,3
2015-06-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,24.896,6,2
2015-06-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,3.984,6,2
2015-06-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,95.968,6,2
2015-06-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,206.991,6,2
2015-06-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,44.416,6,2
2015-06-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,9.006,6,2
2016-07-05,Standard Class,Home Office,Sterling Heights,Michigan,Central,Office Supplies,Binders,19.0,7,3
2018-12-16,Standard Class,Home Office,Rochester,New York,East,Office Supplies,Binders,33.376,12,4
2017-09-08,First Class,Home Office,New York City,New York,East,Office Supplies,Appliances,207.48,9,3
2015-05-17,Standard Class,Home Office,Eau Claire,Wisconsin,Central,Office Supplies,Binders,91.68,5,2
2015-10-24,Standard Class,Consumer,Rancho Cucamonga,California,West,Office Supplies,Binders,34.272,10,4
2017-12-05,First Class,Consumer,Murray,Kentucky,South,Furniture,Furnishings,191.82,12,4
2017-07-25,Standard Class,Corporate,Toledo,Ohio,East,Office Supplies,Appliances,243.88,7,3
2018-04-17,Standard Class,Home Office,Louisville,Colorado,West,Office Supplies,Binders,12.03,4,2
2018-04-17,Standard Class,Home Office,Louisville,Colorado,West,Office Supplies,Binders,21.594,4,2
2018-04-17,Standard Class,Home Office,Louisville,Colorado,West,Office Supplies,Binders,8.964,4,2
2018-04-17,Standard Class,Home Office,Louisville,Colorado,West,Office Supplies,Paper,20.736,4,2
2016-09-17,Standard Class,Home Office,New York City,New York,East,Furniture,Tables,344.22,9,3
2017-08-23,Standard Class,Home Office,Pharr,Texas,Central,Furniture,Furnishings,22.608,8,3
2016-11-08,Standard Class,Consumer,West Jordan,Utah,West,Office Supplies,Fasteners,5.04,11,4
2016-11-08,Standard Class,Consumer,West Jordan,Utah,West,Office Supplies,Paper,92.94,11,4
2016-11-08,Standard Class,Consumer,West Jordan,Utah,West,Furniture,Furnishings,66.69,11,4
2016-11-08,Standard Class,Consumer,West Jordan,Utah,West,Office Supplies,Binders,91.68,11,4
2018-11-17,Standard Class,Consumer,Brownsville,Texas,Central,Furniture,Bookcases,327.7328,11,4
2016-11-08,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,52.272,11,4
2016-11-08,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,17.94,11,4
2018-04-22,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,254.352,4,2
2015-08-24,Same Day,Corporate,Billings,Montana,West,Office Supplies,Binders,8.288,8,3
2017-03-24,Standard Class,Corporate,Gresham,Oregon,West,Technology,Phones,403.168,3,1
2016-09-21,Standard Class,Corporate,Lincoln Park,Michigan,Central,Furniture,Bookcases,194.32,9,3
2016-09-21,Standard Class,Corporate,Lincoln Park,Michigan,Central,Office Supplies,Art,25.99,9,3
2017-11-21,Standard Class,Consumer,Gresham,Oregon,West,Furniture,Chairs,195.136,11,4
2018-09-16,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,20.736,9,3
2016-06-11,Standard Class,Consumer,Monroe,Louisiana,South,Technology,Accessories,53.7,6,2
2016-06-11,Standard Class,Consumer,Monroe,Louisiana,South,Office Supplies,Binders,36.26,6,2
2016-06-11,Standard Class,Consumer,Monroe,Louisiana,South,Office Supplies,Art,56.3,6,2
2016-06-11,Standard Class,Consumer,Monroe,Louisiana,South,Office Supplies,Paper,32.4,6,2
2016-06-11,Standard Class,Consumer,Monroe,Louisiana,South,Furniture,Furnishings,29.16,6,2
2018-10-03,Standard Class,Corporate,Pasadena,California,West,Furniture,Tables,171.288,10,4
2017-05-05,Standard Class,Consumer,Chattanooga,Tennessee,South,Furniture,Furnishings,16.72,5,2
2018-09-11,Same Day,Home Office,Long Beach,California,West,Office Supplies,Paper,12.96,9,3
2018-09-11,Same Day,Home Office,Long Beach,California,West,Office Supplies,Envelopes,22.18,9,3
2018-11-06,Second Class,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Art,13.9,11,4
2018-11-06,Second Class,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Paper,26.38,11,4
2015-09-30,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,43.176,9,3
2018-04-02,First Class,Home Office,Columbus,Georgia,South,Furniture,Tables,411.8,4,2
2018-04-02,First Class,Home Office,Columbus,Georgia,South,Technology,Accessories,360.0,4,2
